KEGG	OTHERID	OTHERTYPE
C00355	HMDB0000181	HMDB
C00355	L-Dopa	NAME
C00355	6047	PUBCHEM_CID
C00355	15765	CHEBI
C00355	42	METLIN
C00355	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O	SMILES
C00047	HMDB0000182	HMDB
C00047	L-Lysine	NAME
C00047	5962	PUBCHEM_CID
C00047	18019	CHEBI
C00047	5200	METLIN
C00047	C(CCN)C[C@@H](C(=O)O)N	SMILES
C00243	HMDB0000186	HMDB
C00243	Alpha-Lactose	NAME
C00243	84571	PUBCHEM_CID
C00243	36219	CHEBI
C00243	267	METLIN
C00243	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	SMILES
C00065	HMDB0000187	HMDB
C00065	L-Serine	NAME
C00065	5951	PUBCHEM_CID
C00065	17115	CHEBI
C00065	5203	METLIN
C00065	C([C@@H](C(=O)O)N)O	SMILES
C00081	HMDB0000189	HMDB
C00081	Inosine triphosphate	NAME
C00081	8583	PUBCHEM_CID
C00081	16039	CHEBI
C00081	5204	METLIN
C00081	C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	SMILES
C00186	HMDB0000190	HMDB
C00186	L-Lactic acid	NAME
C00186	107689	PUBCHEM_CID
C00186	422	CHEBI
C00186	5205	METLIN
C00186	C[C@@H](C(=O)O)O	SMILES
C00049	HMDB0000191	HMDB
C00049	L-Aspartic acid	NAME
C00049	5960	PUBCHEM_CID
C00049	17053	CHEBI
C00049	5206	METLIN
C00049	C([C@@H](C(=O)O)N)C(=O)O	SMILES
C00491	HMDB0000192	HMDB
C00491	L-Cystine	NAME
C00491	67678	PUBCHEM_CID
C00491	16283	CHEBI
C00491	5207	METLIN
C00491	C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N	SMILES
C00311	HMDB0000193	HMDB
C00311	Isocitric acid	NAME
C00311	1198	PUBCHEM_CID
C00311	30887	CHEBI
C00311	3328	METLIN
C00311	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	SMILES
C01262	HMDB0000194	HMDB
C01262	Anserine	NAME
C01262	112072	PUBCHEM_CID
C01262	18323	CHEBI
C01262	5209	METLIN
C01262	CN1C=NC=C1C[C@@H](C(=O)O)NC(=O)CCN	SMILES
C00294	HMDB0000195	HMDB
C00294	Inosine	NAME
C00294	6021	PUBCHEM_CID
C00294	17596	CHEBI
C00294	84	METLIN
C00294	C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	SMILES
C00954	HMDB0000197	HMDB
C00954	Indoleacetic acid	NAME
C00954	802	PUBCHEM_CID
C00954	16411	CHEBI
C00954	5211	METLIN
C00954	C1=CC=C2C(=C1)C(=CN2)CC(=O)O	SMILES
C02571	HMDB0000201	HMDB
C02571	L-Acetylcarnitine	NAME
C02571	1	PUBCHEM_CID
C02571	5213	METLIN
C02571	CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	SMILES
C02170	HMDB0000202	HMDB
C02170	Methylmalonic acid	NAME
C02170	487	PUBCHEM_CID
C02170	30860	CHEBI
C02170	3712	METLIN
C02170	CC(C(=O)O)C(=O)O	SMILES
C00166	HMDB0000205	HMDB
C00166	Phenylpyruvic acid	NAME
C00166	997	PUBCHEM_CID
C00166	30851	CHEBI
C00166	328	METLIN
C00166	C1=CC=C(C=C1)CC(=O)C(=O)O	SMILES
C02727	HMDB0000206	HMDB
C02727	N6-Acetyl-L-lysine	NAME
C02727	92832	PUBCHEM_CID
C02727	17752	CHEBI
C02727	5216	METLIN
C02727	CC(=O)NCCCC[C@@H](C(=O)O)N	SMILES
C00712	HMDB0000207	HMDB
C00712	Oleic acid	NAME
C00712	445639	PUBCHEM_CID
C00712	16196	CHEBI
C00712	190	METLIN
C00712	CCCCCCCC/C=C\CCCCCCCC(=O)O	SMILES
C00026	HMDB0000208	HMDB
C00026	Oxoglutaric acid	NAME
C00026	51	PUBCHEM_CID
C00026	30915	CHEBI
C00026	5218	METLIN
C00026	C(CC(=O)O)C(=O)C(=O)O	SMILES
C07086	HMDB0000209	HMDB
C07086	Phenylacetic acid	NAME
C07086	999	PUBCHEM_CID
C07086	30745	CHEBI
C07086	129	METLIN
C07086	C1=CC=C(C=C1)CC(=O)O	SMILES
C00864	HMDB0000210	HMDB
C00864	Pantothenic acid	NAME
C00864	988	PUBCHEM_CID
C00864	7916	CHEBI
C00864	241	METLIN
C00864	CC(C)(CO)C(C(=O)NCCC(=O)O)O	SMILES
C00137	HMDB0000211	HMDB
C00137	myo-Inositol	NAME
C00137	17268	CHEBI
C00137	5221	METLIN
C00137	O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O	SMILES
C01074	HMDB0000212	HMDB
C01074	N-Acetylgalactosamine	NAME
C01074	84265	PUBCHEM_CID
C01074	40356	CHEBI
C01074	5222	METLIN
C01074	CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1O)CO)O)O	SMILES
C04006	HMDB0000213	HMDB
C04006	Myo-inositol 1-phosphate	NAME
C04006	18169	CHEBI
C04006	5223	METLIN
C04006	O[C@H]1[C@H](O)[C@H](O)[C@H](OP(O)(O)=O)[C@@H](O)[C@@H]1O	SMILES
C00077	HMDB0000214	HMDB
C00077	Ornithine	NAME
C00077	6262	PUBCHEM_CID
C00077	15729	CHEBI
C00077	27	METLIN
C00077	C(C[C@@H](C(=O)O)N)CN	SMILES
C00140	HMDB0000215	HMDB
C00140	N-Acetyl-D-glucosamine	NAME
C00140	439174	PUBCHEM_CID
C00140	506227	CHEBI
C00140	3356	METLIN
C00140	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O	SMILES
C00547	HMDB0000216	HMDB
C00547	Norepinephrine	NAME
C00547	439260	PUBCHEM_CID
C00547	18357	CHEBI
C00547	5226	METLIN
C00547	C1=CC(=C(C=C1[C@H](CN)O)O)O	SMILES
C00006	HMDB0000217	HMDB
C00006	NADP	NAME
C00006	5886	PUBCHEM_CID
C00006	18009	CHEBI
C00006	5227	METLIN
C00006	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	SMILES
C01103	HMDB0000218	HMDB
C01103	Orotidylic acid	NAME
C01103	160617	PUBCHEM_CID
C01103	15842	CHEBI
C01103	5228	METLIN
C01103	C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O	SMILES
C00249	HMDB0000220	HMDB
C00249	Palmitic acid	NAME
C00249	985	PUBCHEM_CID
C00249	15756	CHEBI
C00249	187	METLIN
C00249	CCCCCCCCCCCCCCCC(=O)O	SMILES
C00005	HMDB0000221	HMDB
C00005	NADPH	NAME
C00005	22833512	PUBCHEM_CID
C00005	16474	CHEBI
C00005	3691	METLIN
C00005	C1C=CN(C=C1C(=O)N)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC[C@H]3[C@@H]([C@@H]([C@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O	SMILES
C02990	HMDB0000222	HMDB
C02990	L-Palmitoylcarnitine	NAME
C02990	11953816	PUBCHEM_CID
C02990	17490	CHEBI
C02990	5231	METLIN
C02990	CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	SMILES
C00036	HMDB0000223	HMDB
C00036	Oxalacetic acid	NAME
C00036	970	PUBCHEM_CID
C00036	30744	CHEBI
C00036	123	METLIN
C00036	C(C(=O)C(=O)O)C(=O)O	SMILES
C00346	HMDB0000224	HMDB
C00346	O-Phosphoethanolamine	NAME
C00346	1015	PUBCHEM_CID
C00346	17553	CHEBI
C00346	5233	METLIN
C00346	C(COP(=O)(O)O)N	SMILES
C00322	HMDB0000225	HMDB
C00322	Oxoadipic acid	NAME
C00322	71	PUBCHEM_CID
C00322	15753	CHEBI
C00322	5234	METLIN
C00322	C(CC(=O)C(=O)O)CC(=O)O	SMILES
C00295	HMDB0000226	HMDB
C00295	Orotic acid	NAME
C00295	967	PUBCHEM_CID
C00295	16742	CHEBI
C00295	318	METLIN
C00295	C1=C(NC(=O)NC1=O)C(=O)O	SMILES
C00418	HMDB0000227	HMDB
C00418	Mevalonic acid	NAME
C00418	449	PUBCHEM_CID
C00418	25351	CHEBI
C00418	127	METLIN
C00418	CC(CCO)(CC(=O)O)O	SMILES
C00146	HMDB0000228	HMDB
C00146	Phenol	NAME
C00146	996	PUBCHEM_CID
C00146	15882	CHEBI
C00146	128	METLIN
C00146	C1=CC=C(C=C1)O	SMILES
C00455	HMDB0000229	HMDB
C00455	Nicotinamide ribotide	NAME
C00455	14180	PUBCHEM_CID
C00455	16171	CHEBI
C00455	5238	METLIN
C00455	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)[O-])O)O)C(=O)N	SMILES
C19910	HMDB0000230	HMDB
C19910	N-Acetylneuraminic acid	NAME
C19910	445063	PUBCHEM_CID
C19910	45744	CHEBI
C19910	3321	METLIN
C19910	CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O	SMILES
C03722	HMDB0000232	HMDB
C03722	Quinolinic acid	NAME
C03722	1066	PUBCHEM_CID
C03722	16675	CHEBI
C03722	330	METLIN
C03722	C1=CC(=C(N=C1)C(=O)O)C(=O)O	SMILES
C00535	HMDB0000234	HMDB
C00535	Testosterone	NAME
C00535	6013	PUBCHEM_CID
C00535	17347	CHEBI
C00535	390	METLIN
C00535	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C	SMILES
C00378	HMDB0000235	HMDB
C00378	Thiamine	NAME
C00378	1130	PUBCHEM_CID
C00378	18385	CHEBI
C00378	5242	METLIN
C00378	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	SMILES
C00163	HMDB0000237	HMDB
C00163	Propionic acid	NAME
C00163	1032	PUBCHEM_CID
C00163	30768	CHEBI
C00163	3215	METLIN
C00163	CCC(=O)O	SMILES
C00835	HMDB0000238	HMDB
C00835	Sepiapterin	NAME
C00835	65253	PUBCHEM_CID
C00835	804632	CHEBI
C00835	5244	METLIN
C00835	C[C@@H](C(=O)C1=NC2=C(NC1)NC(=NC2=O)N)O	SMILES
C00314	HMDB0000239	HMDB
C00314	Pyridoxine	NAME
C00314	1054	PUBCHEM_CID
C00314	16709	CHEBI
C00314	5245	METLIN
C00314	CC1=NC=C(C(=C1O)CO)CO	SMILES
C00094	HMDB0000240	HMDB
C00094	Sulfite	NAME
C00094	1099	PUBCHEM_CID
C00094	17359	CHEBI
C00094	3223	METLIN
C00094	[O-]S(=O)[O-]	SMILES
C02191	HMDB0000241	HMDB
C02191	Protoporphyrin IX	NAME
C02191	15430	CHEBI
C02191	4158	METLIN
C02191	CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(C=C)=C4C)/C(C)=C3CCC(O)=O	SMILES
C00022	HMDB0000243	HMDB
C00022	Pyruvic acid	NAME
C00022	1060	PUBCHEM_CID
C00022	32816	CHEBI
C00022	117	METLIN
C00022	CC(=O)C(=O)O	SMILES
C00255	HMDB0000244	HMDB
C00255	Riboflavin	NAME
C00255	493570	PUBCHEM_CID
C00255	17015	CHEBI
C00255	5249	METLIN
C00255	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O	SMILES
C00931	HMDB0000245	HMDB
C00931	Porphobilinogen	NAME
C00931	1021	PUBCHEM_CID
C00931	17381	CHEBI
C00931	76	METLIN
C00931	C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O	SMILES
C00794	HMDB0000247	HMDB
C00794	Sorbitol	NAME
C00794	5780	PUBCHEM_CID
C00794	17924	CHEBI
C00794	143	METLIN
C00794	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	SMILES
C01829	HMDB0000248	HMDB
C01829	Thyroxine	NAME
C01829	5819	PUBCHEM_CID
C01829	18332	CHEBI
C01829	439	METLIN
C01829	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N	SMILES
C00013	HMDB0000250	HMDB
C00013	Pyrophosphate	NAME
C00013	644102	PUBCHEM_CID
C00013	18361	CHEBI
C00013	3306	METLIN
C00013	[O-]P(=O)([O-])OP(=O)([O-])[O-]	SMILES
C00245	HMDB0000251	HMDB
C00245	Taurine	NAME
C00245	1123	PUBCHEM_CID
C00245	15891	CHEBI
C00245	31	METLIN
C00245	C(CS(=O)(=O)O)N	SMILES
C00319	HMDB0000252	HMDB
C00319	Sphingosine	NAME
C00319	5353955	PUBCHEM_CID
C00319	16393	CHEBI
C00319	392	METLIN
C00319	CCCCCCCCCCCCC/C=C/C(C(CO)N)O	SMILES
C01953	HMDB0000253	HMDB
C01953	Pregnenolone	NAME
C01953	53477678	PUBCHEM_CID
C01953	16581	CHEBI
C01953	5257	METLIN
C01953	CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2CC=C4[C@@]3(CC[C@H](C4)O)C)C	SMILES
C00042	HMDB0000254	HMDB
C00042	Succinic acid	NAME
C00042	1110	PUBCHEM_CID
C00042	15741	CHEBI
C00042	114	METLIN
C00042	C(CC(=O)O)C(=O)O	SMILES
C00751	HMDB0000256	HMDB
C00751	Squalene	NAME
C00751	11975273	PUBCHEM_CID
C00751	15440	CHEBI
C00751	197	METLIN
C00751	CC(=CCC/C(=C/CC/C(=C/CC/C=C(\C)/CC/C=C(/C)\CCC=C(C)C)/C)/C)C	SMILES
C00320	HMDB0000257	HMDB
C00320	Thiosulfate	NAME
C00320	1084	PUBCHEM_CID
C00320	16094	CHEBI
C00320	5260	METLIN
C00320	[O-]S(=O)(=S)[O-]	SMILES
C00089	HMDB0000258	HMDB
C00089	Sucrose	NAME
C00089	5988	PUBCHEM_CID
C00089	17992	CHEBI
C00089	137	METLIN
C00089	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O	SMILES
C00780	HMDB0000259	HMDB
C00780	Serotonin	NAME
C00780	5202	PUBCHEM_CID
C00780	28790	CHEBI
C00780	74	METLIN
C00780	C1=CC2=C(C=C1O)C(=CN2)CCN	SMILES
C00178	HMDB0000262	HMDB
C00178	Thymine	NAME
C00178	1135	PUBCHEM_CID
C00178	17821	CHEBI
C00178	290	METLIN
C00178	CC1=CNC(=O)NC1=O	SMILES
C00074	HMDB0000263	HMDB
C00074	Phosphoenolpyruvic acid	NAME
C00074	1005	PUBCHEM_CID
C00074	44897	CHEBI
C00074	5264	METLIN
C00074	C=C(C(=O)O)OP(=O)(O)O	SMILES
C02465	HMDB0000265	HMDB
C02465	Liothyronine	NAME
C02465	5920	PUBCHEM_CID
C02465	18258	CHEBI
C02465	5265	METLIN
C02465	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O	SMILES
C01879	HMDB0000267	HMDB
C01879	Pyroglutamic acid	NAME
C01879	7405	PUBCHEM_CID
C01879	18183	CHEBI
C01879	3251	METLIN
C01879	C1CC(=O)N[C@@H]1C(=O)O	SMILES
C05476	HMDB0000268	HMDB
C05476	Tetrahydrocorticosterone	NAME
C05476	9863245	PUBCHEM_CID
C05476	5267	METLIN
C05476	C[C@]12CC[C@H](C[C@H]1CCC3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O)O	SMILES
C00836	HMDB0000269	HMDB
C00836	Sphinganine	NAME
C00836	91486	PUBCHEM_CID
C00836	16566	CHEBI
C00836	5268	METLIN
C00836	CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O	SMILES
C00213	HMDB0000271	HMDB
C00213	Sarcosine	NAME
C00213	1088	PUBCHEM_CID
C00213	15611	CHEBI
C00213	51	METLIN
C00213	CNCC(=O)O	SMILES
C01005	HMDB0000272	HMDB
C01005	Phosphoserine	NAME
C01005	68841	PUBCHEM_CID
C01005	15811	CHEBI
C01005	5270	METLIN
C01005	C([C@@H](C(=O)O)N)OP(=O)(O)O	SMILES
C00214	HMDB0000273	HMDB
C00214	Thymidine	NAME
C00214	5789	PUBCHEM_CID
C00214	17748	CHEBI
C00214	3375	METLIN
C00214	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O	SMILES
C06124	HMDB0000277	HMDB
C06124	Sphingosine 1-phosphate	NAME
C06124	5353956	PUBCHEM_CID
C06124	392583	CHEBI
C06124	5272	METLIN
C06124	CCCCCCCCCCCCC/C=C/C(C(COP(=O)(O)O)N)O	SMILES
C00449	HMDB0000279	HMDB
C00449	Saccharopine	NAME
C00449	160556	PUBCHEM_CID
C00449	16927	CHEBI
C00449	383	METLIN
C00449	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	SMILES
C00119	HMDB0000280	HMDB
C00119	Phosphoribosyl pyrophosphate	NAME
C00119	7339	PUBCHEM_CID
C00119	17111	CHEBI
C00119	5274	METLIN
C00119	C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	SMILES
C00121	HMDB0000283	HMDB
C00121	D-Ribose	NAME
C00121	5779	PUBCHEM_CID
C00121	16988	CHEBI
C00121	313	METLIN
C00121	C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O	SMILES
C00075	HMDB0000285	HMDB
C00075	Uridine triphosphate	NAME
C00075	6133	PUBCHEM_CID
C00075	15713	CHEBI
C00075	5277	METLIN
C00075	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	SMILES
C00029	HMDB0000286	HMDB
C00029	Uridine diphosphate glucose	NAME
C00029	53477679	PUBCHEM_CID
C00029	5278	METLIN
C00029	C1=CN(C(=O)NC1=O)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O	SMILES
C00105	HMDB0000288	HMDB
C00105	Uridine 5'-monophosphate	NAME
C00105	6030	PUBCHEM_CID
C00105	16695	CHEBI
C00105	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O	SMILES
C00366	HMDB0000289	HMDB
C00366	Uric acid	NAME
C00366	1175	PUBCHEM_CID
C00366	17775	CHEBI
C00366	88	METLIN
C00366	C12=C(NC(=O)N1)NC(=O)NC2=O	SMILES
C00043	HMDB0000290	HMDB
C00043	Uridine diphosphate-N-acetylglucosamine	NAME
C00043	445675	PUBCHEM_CID
C00043	16264	CHEBI
C00043	5281	METLIN
C00043	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	SMILES
C05584	HMDB0000291	HMDB
C05584	Vanillylmandelic acid	NAME
C05584	736172	PUBCHEM_CID
C05584	1127735	CHEBI
C05584	697	METLIN
C05584	COC1=C(C=CC(=C1)[C@@H](C(=O)O)O)O	SMILES
C00385	HMDB0000292	HMDB
C00385	Xanthine	NAME
C00385	1188	PUBCHEM_CID
C00385	17712	CHEBI
C00385	82	METLIN
C00385	C1=NC2=C(N1)C(=O)NC(=O)N2	SMILES
C00700	HMDB0000293	HMDB
C00700	Xanthosine 5-triphosphate	NAME
C00700	439296	PUBCHEM_CID
C00700	10049	CHEBI
C00700	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=O)NC2=O	SMILES
C00086	HMDB0000294	HMDB
C00086	Urea	NAME
C00086	1176	PUBCHEM_CID
C00086	16199	CHEBI
C00086	6	METLIN
C00086	C(=O)(N)N	SMILES
C00015	HMDB0000295	HMDB
C00015	Uridine 5'-diphosphate	NAME
C00015	6031	PUBCHEM_CID
C00015	17659	CHEBI
C00015	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O	SMILES
C00299	HMDB0000296	HMDB
C00299	Uridine	NAME
C00299	6029	PUBCHEM_CID
C00299	16704	CHEBI
C00299	90	METLIN
C00299	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	SMILES
C01762	HMDB0000299	HMDB
C01762	Xanthosine	NAME
C01762	64959	PUBCHEM_CID
C01762	18107	CHEBI
C01762	3408	METLIN
C01762	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O	SMILES
C00106	HMDB0000300	HMDB
C00106	Uracil	NAME
C00106	1174	PUBCHEM_CID
C00106	17568	CHEBI
C00106	258	METLIN
C00106	C1=CNC(=O)NC1=O	SMILES
C00785	HMDB0000301	HMDB
C00785	Urocanic acid	NAME
C00785	736715	PUBCHEM_CID
C00785	30817	CHEBI
C00785	298	METLIN
C00785	C1=C(NC=N1)/C=C/C(=O)O	SMILES
C00052	HMDB0000302	HMDB
C00052	Uridine diphosphategalactose	NAME
C00052	18068	PUBCHEM_CID
C00052	67119	CHEBI
C00052	5291	METLIN
C00052	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O	SMILES
C00398	HMDB0000303	HMDB
C00398	Tryptamine	NAME
C00398	1150	PUBCHEM_CID
C00398	16765	CHEBI
C00398	325	METLIN
C00398	C1=CC=C2C(=C1)C(=CN2)CCN	SMILES
C00203	HMDB0000304	HMDB
C00203	Uridine diphosphate-N-acetylgalactosamine	NAME
C00203	1167	PUBCHEM_CID
C00203	5293	METLIN
C00203	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	SMILES
C00473	HMDB0000305	HMDB
C00473	Vitamin A	NAME
C00473	445354	PUBCHEM_CID
C00473	17336	CHEBI
C00473	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C	SMILES
C00483	HMDB0000306	HMDB
C00483	Tyramine	NAME
C00483	5610	PUBCHEM_CID
C00483	15760	CHEBI
C00483	60	METLIN
C00483	C1=CC(=CC=C1CCN)O	SMILES
C05300	HMDB0000313	HMDB
C05300	16b-Hydroxyestrone	NAME
C05300	22833517	PUBCHEM_CID
C05300	5302	METLIN
C05300	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@@H](C2=O)O)CCC4=C3C=CC(=C4)O	SMILES
C06390	HMDB0000315	HMDB
C06390	16-a-Hydroxypregnenolone	NAME
C06390	6452574	PUBCHEM_CID
C06390	771	CHEBI
C06390	5304	METLIN
C06390	CC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O	SMILES
C05576	HMDB0000318	HMDB
C05576	3,4-Dihydroxyphenylglycol	NAME
C05576	91528	PUBCHEM_CID
C05576	1387	CHEBI
C05576	5307	METLIN
C05576	C1=CC(=C(C=C1C(CO)O)O)O	SMILES
C01124	HMDB0000319	HMDB
C01124	18-Hydroxycorticosterone	NAME
C01124	11222	PUBCHEM_CID
C01124	16485	CHEBI
C01124	5308	METLIN
C01124	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)CO)O	SMILES
C02360	HMDB0000321	HMDB
C02360	2-Hydroxyadipic acid	NAME
C02360	193530	PUBCHEM_CID
C02360	17023	CHEBI
C02360	5310	METLIN
C02360	C(CC(C(=O)O)O)CC(=O)O	SMILES
C05300	HMDB0000335	HMDB
C05300	16a-Hydroxyestrone	NAME
C05300	115116	PUBCHEM_CID
C05300	776	CHEBI
C05300	2580	METLIN
C05300	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H](C2=O)O)CCC4=C3C=CC(=C4)O	SMILES
C05301	HMDB0000338	HMDB
C05301	2-Hydroxyestradiol	NAME
C05301	247304	PUBCHEM_CID
C05301	28744	CHEBI
C05301	5327	METLIN
C05301	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)O)O	SMILES
C05298	HMDB0000343	HMDB
C05298	2-Hydroxyestrone	NAME
C05298	440623	PUBCHEM_CID
C05298	1156	CHEBI
C05298	2579	METLIN
C05298	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=C(C=C34)O)O	SMILES
C05139	HMDB0000352	HMDB
C05139	16a-Hydroxydehydroisoandrosterone	NAME
C05139	102030	PUBCHEM_CID
C05139	27771	CHEBI
C05139	5341	METLIN
C05139	C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@H](C4=O)O)C)O	SMILES
C03761	HMDB0000355	HMDB
C03761	3-Hydroxymethylglutaric acid	NAME
C03761	1662	PUBCHEM_CID
C03761	16831	CHEBI
C03761	5344	METLIN
C03761	CC(CC(=O)O)(CC(=O)O)O	SMILES
C01089	HMDB0000357	HMDB
C01089	3-Hydroxybutyric acid	NAME
C01089	441	PUBCHEM_CID
C01089	20067	CHEBI
C01089	125	METLIN
C01089	CC(CC(=O)O)O	SMILES
C17660	HMDB0000361	HMDB
C17660	3b,7a-Dihydroxy-5b-cholanoic acid	NAME
C17660	164673	PUBCHEM_CID
C17660	5350	METLIN
C17660	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@@H](C4)O)C)O)C	SMILES
C05138	HMDB0000363	HMDB
C05138	17a-Hydroxypregnenolone	NAME
C05138	91451	PUBCHEM_CID
C05138	28750	CHEBI
C05138	5352	METLIN
C05138	CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O	SMILES
C17727	HMDB0000364	HMDB
C17727	3a,6a,7b-Trihydroxy-5b-cholanoic acid	NAME
C17727	5283851	PUBCHEM_CID
C17727	5353	METLIN
C17727	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	SMILES
C07635	HMDB0000365	HMDB
C07635	Epiandrosterone	NAME
C07635	11055399	PUBCHEM_CID
C07635	C[C@]12CC[C@@H](CC1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O	SMILES
C05672	HMDB0000370	HMDB
C05672	2-Amino-3-phosphonopropionic acid	NAME
C05672	3857	PUBCHEM_CID
C05672	244030	CHEBI
C05672	5359	METLIN
C05672	C(C(C(=O)O)N)P(=O)(O)O	SMILES
C14441	HMDB0000372	HMDB
