KEGG	OTHERID	OTHERTYPE
C00318	L-Carnitine; L-gamma-Trimethyl-beta-hydroxybutyrobetaine; Vitamin BT; 3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner salt; Levocarnitine; (R)-Carnitine	COMPOUND
C00319	Sphingosine; Sphingenine; Sphingoid; Sphing-4-enine	COMPOUND
C00320	Thiosulfate; Hyposulfite	COMPOUND
C00322	2-Oxoadipate; 2-Oxoadipic acid	COMPOUND
C00323	Caffeoyl-CoA; (2E)-3-(3,4-Dihydroxyphenyl)prop-2-enoyl-CoA	COMPOUND
C00324	Ferricyanide; Hexacyanoferrate(III)	COMPOUND
C00325	GDP-L-fucose; GDP-beta-L-fucose	COMPOUND
C00326	Glycoprotein	COMPOUND
C00327	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	COMPOUND
C00328	L-Kynurenine; 3-Anthraniloyl-L-alanine	COMPOUND
C00329	D-Glucosamine; Chitosamine; 2-Amino-2-deoxy-D-glucose	COMPOUND
C00330	Deoxyguanosine; 2'-Deoxyguanosine	COMPOUND
C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate	COMPOUND
C00332	Acetoacetyl-CoA; Acetoacetyl coenzyme A; 3-Acetoacetyl-CoA	COMPOUND
C00333	D-Galacturonate; D-Galacturonic acid	COMPOUND
C00334	4-Aminobutanoate; 4-Aminobutanoic acid; 4-Aminobutyrate; 4-Aminobutyric acid; gamma-Aminobutyric acid; GABA	COMPOUND
C00337	(S)-Dihydroorotate; (S)-4,5-Dihydroorotate; L-Dihydroorotate; L-Dihydroorotic acid; Dihydro-L-orotic acid	COMPOUND
C00338	Lipopolysaccharide; LPS	COMPOUND
C00339	Long-chain alcohol	COMPOUND
C00340	Reduced rubredoxin	COMPOUND
C00341	Geranyl diphosphate	COMPOUND
C00342	Thioredoxin; Reduced thioredoxin	COMPOUND
C00343	Thioredoxin disulfide; Oxidized thioredoxin; Thioredoxin sulfide	COMPOUND
C00344	Phosphatidylglycerol; 3-(3-sn-Phosphatidyl)glycerol; 3(3-Phosphatidyl-)glycerol; PtdGro	COMPOUND
C00345	6-Phospho-D-gluconate	COMPOUND
C00346	Ethanolamine phosphate; O-Phosphorylethanolamine; Phosphoethanolamine; O-Phosphoethanolamine	COMPOUND
C00347	Long-chain carboxylate; Long-chain carboxylic acid	COMPOUND
C00348	all-trans-Undecaprenyl phosphate	COMPOUND
C00349	2-Methyl-3-oxopropanoate; 3-Oxo-2-methylpropanoate; Methylmalonate semialdehyde	COMPOUND
C00350	Phosphatidylethanolamine; (3-Phosphatidyl)ethanolamine; (3-Phosphatidyl)-ethanolamine; Cephalin; O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine; 1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine; L-1-Phosphatidylethanolamine	COMPOUND
C00351	5'-Phosphooligonucleotide	COMPOUND
C00352	D-Glucosamine 6-phosphate; D-Glucosamine phosphate	COMPOUND
C00353	Geranylgeranyl diphosphate; Geranylgeranyl pyrophosphate; all-trans-Geranylgeranyl diphosphate; all-trans-Geranylgeranyl pyrophosphate; (2E,6E,10E)-3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate	COMPOUND
C00354	D-Fructose 1,6-bisphosphate	COMPOUND
C00355	3,4-Dihydroxy-L-phenylalanine; L-Dopa; 3-Hydroxy-L-tyrosine; L-beta-(3,4-Dihydroxyphenyl)alanine; Levodopa; Dihydroxy-L-phenylalanine	COMPOUND
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA; Hydroxymethylglutaryl-CoA; Hydroxymethylglutaroyl coenzyme A; HMG-CoA; 3-Hydroxy-3-methylglutaryl-CoA	COMPOUND
C00357	N-Acetyl-D-glucosamine 6-phosphate	COMPOUND
C00360	dAMP; 2'-Deoxyadenosine 5'-phosphate; 2'-Deoxyadenosine 5'-monophosphate; Deoxyadenylic acid; Deoxyadenosine monophosphate	COMPOUND
C00361	dGDP; 2'-Deoxyguanosine 5'-diphosphate	COMPOUND
C00362	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate	COMPOUND
C00363	dTDP; Deoxythymidine 5'-diphosphate	COMPOUND
C00364	dTMP; Thymidine 5'-phosphate; Deoxythymidine 5'-phosphate; Thymidylic acid; 5'-Thymidylic acid; Thymidine monophosphate; Deoxythymidylic acid; Thymidylate	COMPOUND
C00365	dUMP; Deoxyuridylic acid; Deoxyuridine monophosphate; Deoxyuridine 5'-phosphate; 2'-Deoxyuridine 5'-phosphate	COMPOUND
C00366	Urate; Uric acid	COMPOUND
C00367	Casein	COMPOUND
C00369	Starch; Glycogen	COMPOUND
C00370	Sterol	COMPOUND
C00371	Zeatin; N6-(4-Hydroxyisopentenyl)adenine; (E)-2-Methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol; trans-Zeatin	COMPOUND
C00372	Dextran; 1,6-alpha-D-Glucan; (1,6-alpha-D-Glucosyl)n; (1,6-alpha-D-Glucosyl)n+1; (1,6-alpha-D-Glucosyl)m; (1,6-alpha-D-Glucosyl)m+1; Dextran 40; Dextran 70; Dextran 75	COMPOUND
C00373	Elastin	COMPOUND
C00374	Heparin; Enoxaparin; Bemiparin	COMPOUND
C00375	RCH2NH2	COMPOUND
C00376	Retinal; Vitamin A aldehyde; Retinene; all-trans-Retinal; all-trans-Vitamin A aldehyde; all-trans-Retinene	COMPOUND
C00377	Steroid	COMPOUND
C00378	Thiamine; Thiamin; Vitamin B1; Aneurin; Antiberiberi factor	COMPOUND
C00379	Xylitol	COMPOUND
C00380	Cytosine	COMPOUND
C00381	Dolichol; ditrans,polycis-Dolichol	COMPOUND
C00383	Malonate; Malonic acid; Propanedioic acid	COMPOUND
C00384	Neomycin	COMPOUND
C00385	Xanthine	COMPOUND
C00386	Carnosine; Nalpha-(beta-alanyl)-L-histidine	COMPOUND
C00387	Guanosine	COMPOUND
C00388	Histamine; 1H-Imidazole-4-ethanamine; 2-(4-Imidazolyl)ethylamine	COMPOUND
C00389	Quercetin; 3,3',4,5,7-Pentahydroxyflavone; 3,5,7,3',4'-Pentahydroxyflavone	COMPOUND
C00390	Ubiquinol; QH2; CoQH2	COMPOUND
C00391	Calmodulin	COMPOUND
C00392	Mannitol; D-Mannitol	COMPOUND
C00393	Fibrinogen; Coagulation factor I	COMPOUND
C00394	GDP-glucose; GDP-D-glucose; GDP-alpha-D-glucose	COMPOUND
C00395	Penicillin; Penam	COMPOUND
C00396	Pyrimidine; Pyrimidine base	COMPOUND
C00397	Tobramycin; Nebramycin factor 6; 3'-Deoxykanamycin B	COMPOUND
C00398	Tryptamine; 3-(2-Aminoethyl)indole	COMPOUND
C00399	Ubiquinone; Coenzyme Q; CoQ; Q	COMPOUND
C00400	(-)-Menthol; L-Menthol	COMPOUND
C00401	Chondroitin; Chondroitin-D-glucuronate	COMPOUND
C00402	D-Aspartate; D-Aspartic acid	COMPOUND
C00403	Polypeptide	COMPOUND
C00404	Polyphosphate; (Phosphate)n; (Phosphate)n+1; (Phosphate)n-1; (Polyphosphate)n; (Polyphosphate)n-1	COMPOUND
C00405	D-Amino acid	COMPOUND
C00406	Feruloyl-CoA; trans-Feruloyl-CoA; 4-Hydroxy-3-methoxycinnamoyl-CoA; (E)-3-(4-Hydroxy-3-methoxyphenyl)propenoyl-CoA	COMPOUND
C00407	L-Isoleucine; 2-Amino-3-methylvaleric acid	COMPOUND
C00408	L-Pipecolate; Pipecolinic acid; Pipecolic acid; 2-Piperidinecarboxylic acid; (S)-Piperidine-2-carboxylic acid	COMPOUND
C00409	Methanethiol; Methylmercaptan	COMPOUND
C00410	Progesterone; 4-Pregnene-3,20-dione	COMPOUND
C00411	Sinapoyl-CoA	COMPOUND
C00412	Stearoyl-CoA; Stearyl-CoA; Stearyl coenzyme A	COMPOUND
C00413	Streptomycin	COMPOUND
C00414	Cyclohexanone	COMPOUND
C00415	Dihydrofolate; Dihydrofolic acid; 7,8-Dihydrofolate; 7,8-Dihydrofolic acid; 7,8-Dihydropteroylglutamate	COMPOUND
C00416	Phosphatidate; Phosphatidic acid; 1,2-Diacyl-sn-glycerol 3-phosphate; 3-sn-Phosphatidate	COMPOUND
C00417	cis-Aconitate; cis-Aconitic acid	COMPOUND
C00418	(R)-Mevalonate; Mevalonic acid; 3,5-Dihydroxy-3-methylvaleric acid	COMPOUND
C00419	Polynucleotide	COMPOUND
C00420	Polysaccharide; Glycan; Polyglycose	COMPOUND
C00422	Triacylglycerol; Triglyceride	COMPOUND
C00423	trans-Cinnamate; trans-Cinnamic acid; (E)-Cinnamate; (2E)-3-Phenylprop-2-enoate	COMPOUND
C00424	(S)-Lactaldehyde; L-Lactaldehyde; L-2-Hydroxypropionaldehyde	COMPOUND
C00426	Dermatan sulfate	COMPOUND
C00427	Prostaglandin H2; (5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; (5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; PGH2; (5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate	COMPOUND
C00429	5,6-Dihydrouracil; Dihydro-2,4(1H,3H)-pyrimidinedione; Dihydrouracile; Dihydrouracil; 5,6-Dihydro-2,4-dihydroxypyrimidine; Hydrouracil; 2,4-Dioxotetrahydropyrimidine	COMPOUND
C00430	5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid	COMPOUND
C00431	5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid	COMPOUND
C00433	2,5-Dioxopentanoate; 2-Oxoglutarate semialdehyde	COMPOUND
C00434	Double-stranded DNA	COMPOUND
C00435	Oxidized rubredoxin	COMPOUND
C00436	N-Carbamoylputrescine	COMPOUND
C00437	N-Acetylornithine; N2-Acetyl-L-ornithine	COMPOUND
C00438	N-Carbamoyl-L-aspartate	COMPOUND
C00439	N-Formimino-L-glutamate; N-Formimidoyl-L-glutamate	COMPOUND
C00440	5-Methyltetrahydrofolate	COMPOUND
C00441	L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde	COMPOUND
C00444	5'-Phosphooligoribonucleotide	COMPOUND
C00445	5,10-Methenyltetrahydrofolate	COMPOUND
C00446	alpha-D-Galactose 1-phosphate; alpha-D-Galactopyranose 1-phosphate	COMPOUND
C00447	Sedoheptulose 1,7-bisphosphate; D-Sedoheptulose 1,7-bisphosphate; D-altro-Heptulose 1,7-biphosphate	COMPOUND
C00448	trans,trans-Farnesyl diphosphate; Farnesyl diphosphate; Farnesyl pyrophosphate; 2-trans,6-trans-Farnesyl diphosphate; (2E,6E)-Farnesyl diphosphate	COMPOUND
C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid	COMPOUND
C00450	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate; Delta1-Piperideine-6-L-carboxylate	COMPOUND
C00451	(1R,2S)-1-Hydroxypropane-1,2,3-tricarboxylate; D-threo-Isocitric acid	COMPOUND
C00454	NDP; Nucleoside diphosphate; Nucleoside 5'-diphosphate	COMPOUND
C00455	Nicotinamide D-ribonucleotide; NMN; Nicotinamide mononucleotide; Nicotinamide ribonucleotide; Nicotinamide nucleotide; beta-Nicotinamide D-ribonucleotide; beta-Nicotinamide ribonucleotide; beta-Nicotinamide mononucleotide	COMPOUND
C00458	dCTP; Deoxycytidine 5'-triphosphate; Deoxycytidine triphosphate; 2'-Deoxycytidine 5'-triphosphate	COMPOUND
C00459	dTTP; Deoxythymidine triphosphate; Deoxythymidine 5'-triphosphate; TTP	COMPOUND
C00460	dUTP; 2'-Deoxyuridine 5'-triphosphate	COMPOUND
C00461	Chitin; beta-1,4-Poly-N-acetyl-D-glucosamine; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n+1	COMPOUND
C00462	Halide; Hydrogen halide; HX; Halo acid	COMPOUND
C00463	Indole; 2,3-Benzopyrrole	COMPOUND
C00464	Mannan; Mannoglycan	COMPOUND
C00466	Acetoin; 2-Acetoin; 3-Hydroxybutan-2-one; 3-Hydroxy-2-butanone; Dimethylketol	COMPOUND
C00468	Estrone; 3-Hydroxy-1,3,5(10)-estratrien-17-one	COMPOUND
C00469	Ethanol; Ethyl alcohol; Methylcarbinol	COMPOUND
C00470	Pectate; Pectic acid; alpha-D-Polygalacturonic acid; Poly(1,4-alpha-D-galacturonate); Poly(1,4-alpha-D-galacturonate)(n); (1,4-alpha-D-Galacturonide)n; [(1->4)-alpha-D-Galacturonosyl]n; De-esterified pectin; (1,4-alpha-D-Galacturonosyl)n	COMPOUND
C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	COMPOUND
C00473	Retinol; all-trans-Retinol; Vitamin A; Vitamin A1	COMPOUND
C00474	Ribitol; Adonitol	COMPOUND
C00475	Cytidine	COMPOUND
C00476	D-Lyxose	COMPOUND
C00477	Ecdysone	COMPOUND
C00478	Lichenin; Lichenan	COMPOUND
C00479	Propanal; Propionaldehyde	COMPOUND
C00480	Pullulan	COMPOUND
C00481	Pyrazole; 1,2-Diazole	COMPOUND
C00482	Sinapate; Sinapic acid; 3,5-Dimethoxy-4-hydroxycinnamic acid	COMPOUND
C00483	Tyramine; 2-(p-Hydroxyphenyl)ethylamine	COMPOUND
C00484	Arylamide	COMPOUND
C00486	Bilirubin	COMPOUND
C00487	Carnitine; gamma-Trimethyl-hydroxybutyrobetaine; 3-Hydroxy-4-trimethylammoniobutanoate	COMPOUND
C00488	Formamide; Methanamide	COMPOUND
C00489	Glutarate; Glutaric acid; Pentanedioic acid; 1,3-Propanedicarboxylic acid	COMPOUND
C00490	Itaconate; Itaconic acid; Methylenesuccinic acid	COMPOUND
C00491	L-Cystine; L-Dicysteine; L-alpha-Diamino-beta-dithiolactic acid	COMPOUND
C00492	Raffinose; Melitose; Melitriose; Gossypose; 6G-alpha-D-galactosylsucrose	COMPOUND
C00493	Shikimate; Shikimic acid; 3,4,5-Trihydroxy-1-cyclohexenecarboxylic acid	COMPOUND
C00494	Sisomicin; Antibiotic 6640; Dehydrogentamicin Cla; Rickamicin	COMPOUND
C00495	Sulochrin	COMPOUND
C00496	Ubiquitin	COMPOUND
C00497	(R)-Malate; D-Malate; D-Malic acid	COMPOUND
C00498	ADP-glucose; ADP-alpha-D-glucose; Adenosine diphosphoglucose	COMPOUND
C00499	Allantoate; Allantoic acid	COMPOUND
C00500	Biliverdin; Biliverdin IX alpha	COMPOUND
C00501	CDP-glucose; CDP-D-Glucose	COMPOUND
C00502	D-Xylonate	COMPOUND
C00503	Erythritol; Erythrol; Phycitol; Phycite; Erythrite	COMPOUND
C00504	Folate; Pteroylglutamic acid; Folic acid	COMPOUND
C00505	Gentamicin	COMPOUND
C00506	L-Cysteate; L-Cysteic acid; 3-Sulfoalanine; 2-Amino-3-sulfopropionic acid	COMPOUND
C00507	L-Rhamnose; 6-Deoxy-L-mannose; L-Mannomethylose; L-Rhamnopyranose	COMPOUND
C00508	L-Ribulose; L-erythro-Pentulose; L-Arabinoketose; L-Arabinulose; L-Riboketose	COMPOUND
C00509	Naringenin; 4',5,7-Trihydroxyflavanone; (2S)-Naringenin; (-)-(2S)-Naringenin	COMPOUND
C00510	Oleoyl-CoA; (9Z)-Octadecenoyl-CoA	COMPOUND
C00511	Acrylic acid; Propenoate; Acrylate; 2-Propenoic acid; Vinylformic acid	COMPOUND
C00512	Benzoyl-CoA; S-Benzoyl-coenzyme A	COMPOUND
C00513	CDP-glycerol	COMPOUND
C00514	D-Mannonate	COMPOUND
C00515	D-Ornithine	COMPOUND
C00516	Fibronectin	COMPOUND
C00517	Hexadecanal; Palmitaldehyde	COMPOUND
C00518	Hyaluronate; Hyaluronic acid; Hyaluronan; [beta-N-Acetyl-D-glucosaminyl(1,4)beta-D-glucuronosyl(1,3)]n	COMPOUND
C00519	Hypotaurine; 2-Aminoethanesulfinic acid	COMPOUND
C00521	(-)-Limonene; (-)-(S)-Limonene; (-)-(4S)-Limonene	COMPOUND
C00522	(R)-Pantoate; Pantoate; Pantoic acid	COMPOUND
C00523	Androsterone; 3alpha-Hydroxy-5alpha-androstan-17-one	COMPOUND
C00524	Cytochrome c; Holocytochrome c	COMPOUND
C00525	D-Tryptophan	COMPOUND
C00526	Deoxyuridine; 2-Deoxyuridine; 2'-Deoxyuridine	COMPOUND
C00527	Glutaryl-CoA	COMPOUND
C00528	Glycopeptide	COMPOUND
C00530	Hydroquinone; p-Benzenediol; 1,4-Benzenediol; 1,4-Dihydroxybenzene; Benzene-1,4-diol; Quinol; 4-Hydroxyphenol	COMPOUND
C00531	Itaconyl-CoA	COMPOUND
C00532	L-Arabitol; L-Arabinol; L-Arabinitol; L-Lyxitol	COMPOUND
C00533	Nitric oxide; NO; Nitrogen monoxide	COMPOUND
C00534	Pyridoxamine; PM	COMPOUND
C00535	Testosterone; 17beta-Hydroxy-4-androsten-3-one	COMPOUND
C00536	Triphosphate; Triphosphoric acid; Tripolyphosphate; Inorganic triphosphate	COMPOUND
C00538	2-Oxoaldehyde	COMPOUND
C00539	Aromatic acid; Aromatic carboxylic acid	COMPOUND
C00540	Cinnamoyl-CoA; S-(Cinnamoyl) coenzyme A	COMPOUND
C00541	Cob(II)alamin; Vitamin B12r	COMPOUND
C00542	Cystathionine	COMPOUND
C00543	Dimethylamine; (CH3)2NH	COMPOUND
C00544	Homogentisate; Homogentisic acid; 2,5-Dihydroxyphenylacetic acid; 2,5-Dihydroxyphenylacetate	COMPOUND
C00545	L-Arabinonate	COMPOUND
C00546	Methylglyoxal; Pyruvaldehyde; Pyruvic aldehyde; 2-Ketopropionaldehyde; 2-Oxopropanal	COMPOUND
C00547	L-Noradrenaline; Noradrenaline; Norepinephrine; Arterenol; 4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol	COMPOUND
C00548	Phenyl acetate; Acetylphenol; Acetic acid,phenyl ester	COMPOUND
C00549	RNA (poly(U))	COMPOUND
C00550	Sphingomyelin	COMPOUND
C00551	beta-D-Glucan; beta-Glucan	COMPOUND
C00552	meso-Tartaric acid; meso-Tartrate	COMPOUND
C00553	(+)-Neomenthol	COMPOUND
C00555	4-Aminobutyraldehyde; 4-Aminobutanal	COMPOUND
C00556	Benzyl alcohol; alpha-Hydroxytoluene; Benzenemethanol; Phenylmethanol; Phenylcarbinol; Hydroxymethylbenzene	COMPOUND
C00557	Cyclopentanone	COMPOUND
C00558	D-Tagaturonate; D-Tagaturonic acid	COMPOUND
C00559	Deoxyadenosine; 2'-Deoxyadenosine	COMPOUND
C00561	Mandelonitrile; Benzaldehyde cyanohydrin; (R)-Mandelonitrile	COMPOUND
C00562	Phosphoprotein	COMPOUND
C00563	Phosphoramidon	COMPOUND
C00565	Trimethylamine; (CH3)3N; N,N-Dimethylmethanamine	COMPOUND
C00566	(3S)-Citryl-CoA	COMPOUND
C00568	4-Aminobenzoate; ABEE; 4-Aminobenzoic acid; p-Aminobenzoate	COMPOUND
C00569	Arabinogalactan; Arabinogalactoglycan	COMPOUND
C00570	CDP-ethanolamine; Cytidine diphosphate ethanolamine	COMPOUND
C00571	Cyclohexylamine; Cyclohexanamine	COMPOUND
C00573	Keratan sulfate; Kerato sulfate; Keratan 6'-sulfate; Keratan; Kerato 6'-sulfate	COMPOUND
C00574	beta-D-Fucoside	COMPOUND
C00575	3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP	COMPOUND
C00576	Betaine aldehyde	COMPOUND
C00577	D-Glyceraldehyde	COMPOUND
C00579	Dihydrolipoamide; Dihydrothioctamide	COMPOUND
C00580	Dimethyl sulfide; Methyl sulfide; Methyl thioether	COMPOUND
C00581	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid	COMPOUND
C00582	Phenylacetyl-CoA; Phenylacetyl coenzyme A	COMPOUND
C00583	Propane-1,2-diol; 1,2-Propanediol; Propylene glycol	COMPOUND
C00584	Prostaglandin E2; (5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprosta-5,13-dienoate; (5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate; Dinoprostone; PGE2	COMPOUND
C00585	Protein tyrosine; [Protein]-L-tyrosine	COMPOUND
C00586	2-Deoxy-D-glucose; 2-Deoxy-D-arabino-hexose; D-arabino-2-Deoxyhexose	COMPOUND
C00587	3-Hydroxybenzoate; 3-Hydroxybenzoic acid; m-Hydroxybenzoic acid	COMPOUND
C00588	Choline phosphate; Phosphorylcholine; Phosphocholine; O-Phosphocholine	COMPOUND
C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol; trans-Coniferyl alcohol	COMPOUND
C00591	N-Acylneuraminate	COMPOUND
C00593	Sulfoacetaldehyde; 2-Sulfoacetaldehyde	COMPOUND
C00596	2-Hydroxy-2,4-pentadienoate; cis-2-Hydroxypenta-2,4-dienoate; Oxopent-4-enoate; 2-Oxopent-4-enoate; 2-Hydroxypenta-2,4-dienoate	COMPOUND
C00597	Glycerate 3-phosphate; 3-Phosphoglycerate	COMPOUND
C00599	Cholest-4-en-3-one; Cholestenone; 4-Cholesten-3-one	COMPOUND
C00601	Phenylacetaldehyde; alpha-Tolualdehyde	COMPOUND
C00602	beta-D-Galactoside	COMPOUND
C00603	(S)-Ureidoglycolate; (-)-Ureidoglycolate	COMPOUND
C00604	1,10-Phenanthroline; o-Phenanthroline	COMPOUND
C00605	2,3-Dehydroacyl-CoA; Dehydroacyl-CoA	COMPOUND
C00606	3-Sulfino-L-alanine; L-Cysteinesulfinic acid; 3-Sulphino-L-alanine; 3-Sulfinoalanine	COMPOUND
C00607	Chondroitin sulfate	COMPOUND
C00608	Deoxyribonucleotide	COMPOUND
C00609	Long-chain aldehyde	COMPOUND
C00611	N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine	COMPOUND
C00612	N1-Acetylspermidine	COMPOUND
C00613	Protein-L-arginine; Peptide L-arginine	COMPOUND
C00614	Protein glutamate; Protein L-glutamate	COMPOUND
C00615	Protein histidine; Protein L-histidine; [Protein]-L-histidine	COMPOUND
C00616	Quercetin 3-sulfate	COMPOUND
C00617	UDP-D-galacturonate; UDPgalacturonate; UDP-alpha-D-galacturonate	COMPOUND
C00618	3-Dehydro-L-gulonate	COMPOUND
C00619	3-Oxo-Delta4-steroid	COMPOUND
C00620	alpha-D-Ribose 1-phosphate; Ribose 1-phosphate; D-Ribose 1-phosphate	COMPOUND
C00621	Dolichyl diphosphate; Dolichol diphosphate	COMPOUND
C00623	sn-Glycerol 1-phosphate; sn-Gro-1-P; L-Glycerol 1-phosphate	COMPOUND
C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	COMPOUND
C00625	N-Acyl-D-mannosamine	COMPOUND
C00627	Pyridoxine phosphate; Pyridoxine 5-phosphate; Pyridoxine 5'-phosphate; Pyridoxol 5'-phosphate	COMPOUND
C00628	2,5-Dihydroxybenzoate; 2,5-Dihydroxybenzoic acid; Gentisic acid; Hydroquinonecarboxylic acid; Gentisate	COMPOUND
C00630	2-Methylpropanoyl-CoA; 2-Methylpropionyl-CoA; Isobutyryl-CoA	COMPOUND
C00631	2-Phospho-D-glycerate; D-Glycerate 2-phosphate; 2-Phospho-(R)-glycerate	COMPOUND
C00632	3-Hydroxyanthranilate; 3-Hydroxyanthranilic acid	COMPOUND
C00633	4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde	COMPOUND
C00634	Chondroitin 4-sulfate; Chondroitin sulfate A; Chondroitin 4'-sulfate	COMPOUND
C00635	Chondroitin 6-sulfate; Chondroitin sulfate C; Chondroitin 6'-sulfate	COMPOUND
C00636	D-Mannose 1-phosphate; alpha-D-Mannose 1-phosphate	COMPOUND
C00637	Indole-3-acetaldehyde; 2-(Indol-3-yl)acetaldehyde; Indoleacetaldehyde	COMPOUND
C00638	Long-chain fatty acid; Higher fatty acid	COMPOUND
C00639	Prostaglandin F2alpha; (5Z,13E)-(15S)-9alpha,11alpha,15-Trihydroxyprosta-5,13-dienoate; (+)-Prostaglandin F2a; 7-[3,5-Dihydroxy-2-(3-hydroxy-1-octenyl)cyclopentyl]-5-heptenoic acid; 9a,11a-PGF2; Amoglandin; Cyclosin; Dinoprost; Enzaprost; Enzaprost F; Panacelan; PGF2a; 9,11,15-Trihydroxy-(5Z,9a,11a,13E,15S)-prosta-5,13-dien-1-oic acid; Prostaglandin F2a; Prostin F 2 alpha; Protamodin; U 14583; (5Z,9alpha,11alpha,13E,15S)-9,11,15-Trihydroxyprosta-5,13-dienoate	COMPOUND
C00640	(3S)-3-Hydroxyacyl-CoA; (S)-3-Hydroxyacyl-CoA	COMPOUND
C00641	1,2-Diacyl-sn-glycerol; 1,2-Diacylglycerol; L-1,2-Diacylglycerol	COMPOUND
C00642	4-Hydroxyphenylacetate; 4-Hydroxyphenylacetic acid	COMPOUND
C00643	5-Hydroxy-L-tryptophan; Oxitriptan	COMPOUND
C00644	D-Mannitol 1-phosphate	COMPOUND
C00645	N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose	COMPOUND
C00647	Pyridoxamine phosphate; Pyridoxamine 5-phosphate; Pyridoxamine 5'-phosphate	COMPOUND
C00650	4-Hydroxymandelonitrile	COMPOUND
C00651	4-Methylene-L-glutamate	COMPOUND
C00652	D-Arabinono-1,4-lactone	COMPOUND
C00653	Poly(ribitol phosphate); Poly-1,5-ribitol phosphate; (Ribitol phosphate)n; (Ribitol phosphate)n+1	COMPOUND
C00655	Xanthosine 5'-phosphate; Xanthylic acid; XMP; (9-D-Ribosylxanthine)-5'-phosphate	COMPOUND
C00658	trans-2,3-Dehydroacyl-CoA; trans-2-Enoyl-CoA; trans-2,3-Didehydroacyl-CoA; trans-Didehydroacyl-CoA; (2E)-2-Enoyl-CoA	COMPOUND
C00659	2-Aceto-2-hydroxybutanoate	COMPOUND
C00661	Glyceraldehyde 3-phosphate	COMPOUND
C00662	Reduced adrenal ferredoxin; Reduced adrenodoxin	COMPOUND
C00663	beta-D-Glucose 1-phosphate	COMPOUND
C00664	5-Formiminotetrahydrofolate; 5-Formimidoyltetrahydrofolate	COMPOUND
C00665	beta-D-Fructose 2,6-bisphosphate; D-Fructose 2,6-bisphosphate	COMPOUND
C00666	LL-2,6-Diaminoheptanedioate; LL-2,6-Diaminopimelate; LL-2,6-Diaminopimelic acid	COMPOUND
C00667	Oxidized adrenal ferredoxin; Oxidized adrenodoxin	COMPOUND
C00668	alpha-D-Glucose 6-phosphate	COMPOUND
C00669	gamma-L-Glutamyl-L-cysteine; L-gamma-Glutamylcysteine; 5-L-Glutamyl-L-cysteine; gamma-Glutamylcysteine	COMPOUND
C00670	sn-Glycero-3-phosphocholine; Glycerophosphocholine	COMPOUND
C00671	(S)-3-Methyl-2-oxopentanoic acid; (S)-3-Methyl-2-oxopentanoate; (3S)-3-Methyl-2-oxopentanoic acid; (3S)-3-Methyl-2-oxopentanoate	COMPOUND
C00672	2-Deoxy-D-ribose 1-phosphate; 2-Deoxy-alpha-D-ribose 1-phosphate	COMPOUND
